date,ranking,name,country,age,points,tournamentsPlayed,playerUrl
1998-12-28,98,Sargis Sargsian,ARM,25,499,28,https://www.atptour.com/en/players/sargis-sargsian/s545/overview
1998-12-28,99,John van Lottum,NED,22,488,26,https://www.atptour.com/en/players/john-van-lottum/v201/overview
1998-12-28,100,Lleyton Hewitt,AUS,17,482,19,https://www.atptour.com/en/players/lleyton-hewitt/h432/overview
1999-12-27,1,Andre Agassi,USA,29,5048,17,https://www.atptour.com/en/players/andre-agassi/a092/overview
1999-12-27,2,Yevgeny Kafelnikov,RUS,25,3465,30,https://www.atptour.com/en/players/yevgeny-kafelnikov/k267/overview
1999-12-27,3,Pete Sampras,USA,28,3024,13,https://www.atptour.com/en/players/pete-sampras/s402/overview
1999-12-27,4,Thomas Enqvist,SWE,25,2606,26,https://www.atptour.com/en/players/thomas-enqvist/e113/overview
1999-12-27,5,Gustavo Kuerten,BRA,23,2601,24,https://www.atptour.com/en/players/gustavo-kuerten/k293/overview
1999-12-27,6,Nicolas Kiefer,GER,22,2447,23,https://www.atptour.com/en/players/nicolas-kiefer/k316/overview
1999-12-27,7,Todd Martin,USA,29,2408,17,https://www.atptour.com/en/players/todd-martin/m442/overview
1999-12-27,8,Nicolas Lapentti,ECU,23,2284,23,https://www.atptour.com/en/players/nicolas-lapentti/l290/overview
1999-12-27,9,Marcelo Rios,CHI,24,2245,19,https://www.atptour.com/en/players/marcelo-rios/r286/overview
1999-12-27,10,Richard Krajicek,NED,28,2095,21,https://www.atptour.com/en/players/richard-krajicek/k214/overview
1999-12-27,11,Tommy Haas,GER,21,1921,23,https://www.atptour.com/en/players/tommy-haas/h355/overview
1999-12-27,12,Tim Henman,GBR,25,1920,25,https://www.atptour.com/en/players/tim-henman/h336/overview
1999-12-27,13,Cedric Pioline,FRA,30,1814,29,https://www.atptour.com/en/players/cedric-pioline/p226/overview
1999-12-27,14,Greg Rusedski,GBR,26,1802,23,https://www.atptour.com/en/players/greg-rusedski/r237/overview
1999-12-27,15,Magnus Norman,SWE,23,1748,27,https://www.atptour.com/en/players/magnus-norman/n250/overview
1999-12-27,16,Patrick Rafter,AUS,26,1731,17,https://www.atptour.com/en/players/patrick-rafter/r255/overview
1999-12-27,17,Karol Kucera,SVK,25,1633,21,https://www.atptour.com/en/players/karol-kucera/k237/overview
1999-12-27,18,Albert Costa,ESP,24,1572,25,https://www.atptour.com/en/players/albert-costa/c378/overview
1999-12-27,19,Mark Philippoussis,AUS,23,1570,17,https://www.atptour.com/en/players/mark-philippoussis/p338/overview
1999-12-27,20,Vincent Spadea,USA,25,1542,26,https://www.atptour.com/en/players/vincent-spadea/s544/overview
1999-12-27,21,Dominik Hrbaty,SVK,21,1499,27,https://www.atptour.com/en/players/dominik-hrbaty/h377/overview
1999-12-27,22,Felix Mantilla,ESP,25,1458,22,https://www.atptour.com/en/players/felix-mantilla/m535/overview
1999-12-27,23,Carlos Moya,ESP,23,1445,22,https://www.atptour.com/en/players/carlos-moya/m605/overview
1999-12-27,24,Marat Safin,RUS,19,1437,30,https://www.atptour.com/en/players/marat-safin/s741/overview
1999-12-27,25,Lleyton Hewitt,AUS,18,1429,19,https://www.atptour.com/en/players/lleyton-hewitt/h432/overview
1999-12-27,26,Alex Corretja,ESP,25,1319,22,https://www.atptour.com/en/players/alex-corretja/c344/overview
1999-12-27,27,Sebastien Grosjean,FRA,21,1298,26,https://www.atptour.com/en/players/sebastien-grosjean/g379/overview
1999-12-27,28,Mariano Zabaleta,ARG,21,1258,31,https://www.atptour.com/en/players/mariano-zabaleta/z073/overview
1999-12-27,29,Fernando Meligeni,BRA,28,1247,26,https://www.atptour.com/en/players/fernando-meligeni/m443/overview
1999-12-27,30,Andrei Medvedev,UKR,25,1184,23,https://www.atptour.com/en/players/andrei-medvedev/m475/overview
1999-12-27,31,Karim Alami,MAR,26,1175,28,https://www.atptour.com/en/players/karim-alami/a203/overview
1999-12-27,32,Jim Courier,USA,29,1071,20,https://www.atptour.com/en/players/jim-courier/c243/overview
1999-12-27,33,Younes El Aynaoui,MAR,28,1068,26,https://www.atptour.com/en/players/younes-el-aynaoui/e121/overview
1999-12-27,34,Fabrice Santoro,FRA,27,1055,26,https://www.atptour.com/en/players/fabrice-santoro/s424/overview
1999-12-27,35,Jerome Golmard,FRA,26,1024,13,https://www.atptour.com/en/players/jerome-golmard/g319/overview
1999-12-27,36,Hicham Arazi,MAR,26,1008,28,https://www.atptour.com/en/players/hicham-arazi/a226/overview
1999-12-27,37,Nicolas Escude,FRA,23,995,23,https://www.atptour.com/en/players/nicolas-escude/e140/overview
1999-12-27,38,Francisco Clavet,ESP,31,986,29,https://www.atptour.com/en/players/francisco-clavet/c252/overview
1999-12-27,39,Thomas Johansson,SWE,24,977,24,https://www.atptour.com/en/players/thomas-johansson/j129/overview
1999-12-27,40,Jiri Novak,CZE,24,973,27,https://www.atptour.com/en/players/jiri-novak/n254/overview
1999-12-27,41,Andrei Pavel,ROU,25,962,26,https://www.atptour.com/en/players/andrei-pavel/p280/overview
1999-12-27,42,Juan Carlos Ferrero,ESP,19,956,19,https://www.atptour.com/en/players/juan-carlos-ferrero/f316/overview
1999-12-27,43,Daniel Vacek,CZE,28,953,33,https://www.atptour.com/en/players/daniel-vacek/v141/overview
1999-12-27,44,Sjeng Schalken,NED,23,950,28,https://www.atptour.com/en/players/sjeng-schalken/s572/overview
1999-12-27,45,Marc Rosset,SUI,29,947,28,https://www.atptour.com/en/players/marc-rosset/r214/overview
1999-12-27,46,Stefan Koubek,AUT,22,947,31,https://www.atptour.com/en/players/stefan-koubek/k310/overview
1999-12-27,47,Arnaud Di Pasquale,FRA,20,890,31,https://www.atptour.com/en/players/arnaud-di-pasquale/d357/overview
1999-12-27,48,Rainer Schuettler,GER,23,881,30,https://www.atptour.com/en/players/rainer-schuettler/s636/overview
1999-12-27,49,Fernando Vicente,ESP,22,875,32,https://www.atptour.com/en/players/fernando-vicente/v195/overview
1999-12-27,50,Michael Chang,USA,27,874,23,https://www.atptour.com/en/players/michael-chang/c274/overview
1999-12-27,51,Chris Woodruff,USA,26,852,20,https://www.atptour.com/en/players/chris-woodruff/w212/overview
1999-12-27,52,Franco Squillari,ARG,24,849,33,https://www.atptour.com/en/players/franco-squillari/s568/overview
1999-12-27,53,Wayne Ferreira,RSA,28,846,25,https://www.atptour.com/en/players/wayne-ferreira/f196/overview
1999-12-27,54,Andrew Ilie,AUS,23,845,34,https://www.atptour.com/en/players/andrew-ilie/i052/overview
1999-12-27,55,Jeff Tarango,USA,31,814,29,https://www.atptour.com/en/players/jeff-tarango/t136/overview
1999-12-27,56,Arnaud Clement,FRA,22,805,27,https://www.atptour.com/en/players/arnaud-clement/c487/overview
1999-12-27,57,Alberto Martin,ESP,21,805,28,https://www.atptour.com/en/players/alberto-martin/m590/overview
1999-12-27,58,Jan-Michael Gambill,USA,22,803,27,https://www.atptour.com/en/players/jan-michael-gambill/g352/overview
1999-12-27,59,Sargis Sargsian,ARM,26,796,29,https://www.atptour.com/en/players/sargis-sargsian/s545/overview
1999-12-27,60,Magnus Gustafsson,SWE,32,779,21,https://www.atptour.com/en/players/magnus-gustafsson/g182/overview
1999-12-27,61,Alberto Berasategui,ESP,26,775,28,https://www.atptour.com/en/players/alberto-berasategui/b428/overview
1999-12-27,62,Goran Ivanisevic,CRO,28,772,27,https://www.atptour.com/en/players/goran-ivanisevic/i034/overview
1999-12-27,63,Slava Dosedel,CZE,29,763,22,https://www.atptour.com/en/players/slava-dosedel/d198/overview
1999-12-27,64,Roger Federer,SUI,18,749,22,https://www.atptour.com/en/players/roger-federer/f324/overview
1999-12-27,65,Byron Black,ZIM,30,745,25,https://www.atptour.com/en/players/byron-black/b397/overview
1999-12-27,66,David Prinosil,GER,26,745,25,https://www.atptour.com/en/players/david-prinosil/p273/overview
1999-12-27,67,Christian Ruud,NOR,27,718,20,https://www.atptour.com/en/players/christian-ruud/r219/overview
1999-12-27,68,Hernan Gumy,ARG,27,701,29,https://www.atptour.com/en/players/hernan-gumy/g247/overview
1999-12-27,69,John van Lottum,NED,23,677,28,https://www.atptour.com/en/players/john-van-lottum/v201/overview
1999-12-27,70,Juan Antonio Marin,CRC,24,661,33,https://www.atptour.com/en/players/juan-antonio-marin/m578/overview
1999-12-27,71,Guillermo Canas,ARG,22,657,32,https://www.atptour.com/en/players/guillermo-canas/c433/overview
1999-12-27,72,Gaston Gaudio,ARG,21,640,27,https://www.atptour.com/en/players/gaston-gaudio/g374/overview
1999-12-27,73,Jonas Bjorkman,SWE,27,639,24,https://www.atptour.com/en/players/jonas-bjorkman/b446/overview
1999-12-27,74,Max Mirnyi,BLR,22,637,20,https://www.atptour.com/en/players/max-mirnyi/m595/overview
1999-12-27,75,Galo Blanco,ESP,23,635,34,https://www.atptour.com/en/players/galo-blanco/b518/overview
1999-12-27,76,Markus Hipfl,AUT,21,607,31,https://www.atptour.com/en/players/markus-hipfl/h364/overview
1999-12-27,77,Ivan Ljubicic,CRO,20,581,26,https://www.atptour.com/en/players/ivan-ljubicic/l360/overview
1999-12-27,78,Richard Fromberg,AUS,29,572,20,https://www.atptour.com/en/players/richard-fromberg/f164/overview
1999-12-27,79,Mikael Tillstrom,SWE,27,564,19,https://www.atptour.com/en/players/mikael-tillstrom/t166/overview
1999-12-27,80,Jason Stoltenberg,AUS,29,562,18,https://www.atptour.com/en/players/jason-stoltenberg/s331/overview
1999-12-27,81,George Bastl,SUI,24,561,25,https://www.atptour.com/en/players/george-bastl/b503/overview
1999-12-27,82,Justin Gimelstob,USA,22,550,31,https://www.atptour.com/en/players/justin-gimelstob/g354/overview
1999-12-27,83,Antony Dupuis,FRA,26,548,32,https://www.atptour.com/en/players/antony-dupuis/d272/overview
1999-12-27,84,Andrea Gaudenzi,ITA,26,546,25,https://www.atptour.com/en/players/andrea-gaudenzi/g254/overview
1999-12-27,85,Kenneth Carlsen,DEN,26,540,23,https://www.atptour.com/en/players/kenneth-carlsen/c328/overview
1999-12-27,86,Daniel Nestor,CAN,27,539,20,https://www.atptour.com/en/players/daniel-nestor/n210/overview
1999-12-27,87,Laurence Tieleman,ITA,27,539,27,https://www.atptour.com/en/players/laurence-tieleman/t168/overview
1999-12-27,88,Jan Siemerink,NED,29,531,26,https://www.atptour.com/en/players/jan-siemerink/s381/overview
1999-12-27,89,Paul Goldstein,USA,23,531,27,https://www.atptour.com/en/players/paul-goldstein/g333/overview
1999-12-27,90,Albert Portas,ESP,26,528,28,https://www.atptour.com/en/players/albert-portas/p305/overview
1999-12-27,91,Jens Knippschild,GER,24,525,24,https://www.atptour.com/en/players/jens-knippschild/k260/overview
1999-12-27,92,Jacobo Diaz,ESP,23,520,28,https://www.atptour.com/en/players/jacobo-diaz/d291/overview
1999-12-27,93,Cecil Mamiit,PHI,23,502,26,https://www.atptour.com/en/players/cecil-mamiit/m614/overview
1999-12-27,94,Gianluca Pozzi,ITA,34,502,34,https://www.atptour.com/en/players/gianluca-pozzi/p045/overview
1999-12-27,95,Magnus Larsson,SWE,29,498,18,https://www.atptour.com/en/players/magnus-larsson/l206/overview
1999-12-27,96,Ronald Agenor,USA,35,492,28,https://www.atptour.com/en/players/ronald-agenor/a006/overview
1999-12-27,97,Nicolas Massu,CHI,20,488,21,https://www.atptour.com/en/players/nicolas-massu/m655/overview
1999-12-27,98,Andreas Vinciguerra,SWE,18,486,16,https://www.atptour.com/en/players/andreas-vinciguerra/v250/overview
1999-12-27,99,Paradorn Srichaphan,THA,20,485,21,https://www.atptour.com/en/players/paradorn-srichaphan/s675/overview
1999-12-27,100,Adrian Voinea,ROU,25,478,28,https://www.atptour.com/en/players/adrian-voinea/v166/overview
2000-12-25,1,Gustavo Kuerten,BRA,24,4195,23,https://www.atptour.com/en/players/gustavo-kuerten/k293/overview
2000-12-25,2,Marat Safin,RUS,20,4120,30,https://www.atptour.com/en/players/marat-safin/s741/overview
2000-12-25,3,Pete Sampras,USA,29,3385,16,https://www.atptour.com/en/players/pete-sampras/s402/overview
2000-12-25,4,Magnus Norman,SWE,24,3110,26,https://www.atptour.com/en/players/magnus-norman/n250/overview
2000-12-25,5,Yevgeny Kafelnikov,RUS,26,2935,32,https://www.atptour.com/en/players/yevgeny-kafelnikov/k267/overview
2000-12-25,6,Andre Agassi,USA,30,2765,19,https://www.atptour.com/en/players/andre-agassi/a092/overview
2000-12-25,7,Lleyton Hewitt,AUS,19,2625,21,https://www.atptour.com/en/players/lleyton-hewitt/h432/overview
2000-12-25,8,Alex Corretja,ESP,26,2475,25,https://www.atptour.com/en/players/alex-corretja/c344/overview
2000-12-25,9,Thomas Enqvist,SWE,26,2210,25,https://www.atptour.com/en/players/thomas-enqvist/e113/overview
2000-12-25,10,Tim Henman,GBR,26,2020,26,https://www.atptour.com/en/players/tim-henman/h336/overview
2000-12-25,11,Mark Philippoussis,AUS,24,1865,23,https://www.atptour.com/en/players/mark-philippoussis/p338/overview
2000-12-25,12,Juan Carlos Ferrero,ESP,20,1840,27,https://www.atptour.com/en/players/juan-carlos-ferrero/f316/overview
2000-12-25,13,Wayne Ferreira,RSA,29,1770,23,https://www.atptour.com/en/players/wayne-ferreira/f196/overview
2000-12-25,14,Franco Squillari,ARG,25,1598,27,https://www.atptour.com/en/players/franco-squillari/s568/overview
2000-12-25,15,Patrick Rafter,AUS,27,1535,21,https://www.atptour.com/en/players/patrick-rafter/r255/overview
2000-12-25,16,Cedric Pioline,FRA,31,1520,24,https://www.atptour.com/en/players/cedric-pioline/p226/overview
2000-12-25,17,Dominik Hrbaty,SVK,22,1395,29,https://www.atptour.com/en/players/dominik-hrbaty/h377/overview
2000-12-25,18,Arnaud Clement,FRA,23,1360,29,https://www.atptour.com/en/players/arnaud-clement/c487/overview
2000-12-25,19,Sebastien Grosjean,FRA,22,1325,28,https://www.atptour.com/en/players/sebastien-grosjean/g379/overview
2000-12-25,20,Nicolas Kiefer,GER,23,1265,23,https://www.atptour.com/en/players/nicolas-kiefer/k316/overview
2000-12-25,21,Mariano Puerta,ARG,22,1235,23,https://www.atptour.com/en/players/mariano-puerta/p372/overview
2000-12-25,22,Sjeng Schalken,NED,24,1163,27,https://www.atptour.com/en/players/sjeng-schalken/s572/overview
2000-12-25,23,Tommy Haas,GER,22,1145,23,https://www.atptour.com/en/players/tommy-haas/h355/overview
2000-12-25,24,Nicolas Lapentti,ECU,24,1130,28,https://www.atptour.com/en/players/nicolas-lapentti/l290/overview
2000-12-25,25,Younes El Aynaoui,MAR,29,1125,29,https://www.atptour.com/en/players/younes-el-aynaoui/e121/overview
2000-12-25,26,Albert Costa,ESP,25,1115,25,https://www.atptour.com/en/players/albert-costa/c378/overview
2000-12-25,27,Andrei Pavel,ROU,26,1105,30,https://www.atptour.com/en/players/andrei-pavel/p280/overview
2000-12-25,28,Marc Rosset,SUI,30,1080,27,https://www.atptour.com/en/players/marc-rosset/r214/overview
2000-12-25,29,Roger Federer,SUI,19,1080,29,https://www.atptour.com/en/players/roger-federer/f324/overview
2000-12-25,30,Hicham Arazi,MAR,27,1060,27,https://www.atptour.com/en/players/hicham-arazi/a226/overview
2000-12-25,31,Fabrice Santoro,FRA,28,1040,28,https://www.atptour.com/en/players/fabrice-santoro/s424/overview
2000-12-25,32,Michael Chang,USA,28,1040,27,https://www.atptour.com/en/players/michael-chang/c274/overview
2000-12-25,33,Jan-Michael Gambill,USA,23,1030,26,https://www.atptour.com/en/players/jan-michael-gambill/g352/overview
2000-12-25,34,Gaston Gaudio,ARG,22,995,26,https://www.atptour.com/en/players/gaston-gaudio/g374/overview
2000-12-25,35,Byron Black,ZIM,31,960,26,https://www.atptour.com/en/players/byron-black/b397/overview
2000-12-25,36,Richard Krajicek,NED,29,950,19,https://www.atptour.com/en/players/richard-krajicek/k214/overview
2000-12-25,37,Marcelo Rios,CHI,24,950,25,https://www.atptour.com/en/players/marcelo-rios/r286/overview
2000-12-25,38,David Prinosil,GER,27,945,21,https://www.atptour.com/en/players/david-prinosil/p273/overview
2000-12-25,39,Thomas Johansson,SWE,25,930,28,https://www.atptour.com/en/players/thomas-johansson/j129/overview
2000-12-25,40,Max Mirnyi,BLR,23,880,29,https://www.atptour.com/en/players/max-mirnyi/m595/overview
2000-12-25,41,Carlos Moya,ESP,24,870,24,https://www.atptour.com/en/players/carlos-moya/m605/overview
2000-12-25,42,Jerome Golmard,FRA,27,856,27,https://www.atptour.com/en/players/jerome-golmard/g319/overview
2000-12-25,43,Gianluca Pozzi,ITA,35,854,30,https://www.atptour.com/en/players/gianluca-pozzi/p045/overview
2000-12-25,44,Jonas Bjorkman,SWE,28,845,27,https://www.atptour.com/en/players/jonas-bjorkman/b446/overview
2000-12-25,45,Rainer Schuettler,GER,24,835,29,https://www.atptour.com/en/players/rainer-schuettler/s636/overview
2000-12-25,46,Vladimir Voltchkov,BLR,22,830,16,https://www.atptour.com/en/players/vladimir-voltchkov/v211/overview
2000-12-25,47,Fernando Vicente,ESP,23,825,34,https://www.atptour.com/en/players/fernando-vicente/v195/overview
2000-12-25,48,Nicolas Escude,FRA,24,805,25,https://www.atptour.com/en/players/nicolas-escude/e140/overview
2000-12-25,49,Francisco Clavet,ESP,32,795,31,https://www.atptour.com/en/players/francisco-clavet/c252/overview
2000-12-25,50,Andrew Ilie,AUS,24,775,30,https://www.atptour.com/en/players/andrew-ilie/i052/overview
2000-12-25,51,Albert Portas,ESP,27,760,28,https://www.atptour.com/en/players/albert-portas/p305/overview
2000-12-25,52,Andreas Vinciguerra,SWE,19,760,25,https://www.atptour.com/en/players/andreas-vinciguerra/v250/overview
2000-12-25,53,Jiri Novak,CZE,25,755,26,https://www.atptour.com/en/players/jiri-novak/n254/overview
2000-12-25,54,Stefan Koubek,AUT,23,755,28,https://www.atptour.com/en/players/stefan-koubek/k310/overview
2000-12-25,55,Todd Martin,USA,30,740,16,https://www.atptour.com/en/players/todd-martin/m442/overview
2000-12-25,56,Alex Calatrava,ESP,27,731,28,https://www.atptour.com/en/players/alex-calatrava/c361/overview
2000-12-25,57,Karim Alami,MAR,27,725,30,https://www.atptour.com/en/players/karim-alami/a203/overview
2000-12-25,58,Andrei Medvedev,UKR,26,680,20,https://www.atptour.com/en/players/andrei-medvedev/m475/overview
2000-12-25,59,Harel Levy,ISR,22,677,26,https://www.atptour.com/en/players/harel-levy/l336/overview
2000-12-25,60,Arnaud Di Pasquale,FRA,21,660,29,https://www.atptour.com/en/players/arnaud-di-pasquale/d357/overview
2000-12-25,61,Mariano Zabaleta,ARG,22,645,28,https://www.atptour.com/en/players/mariano-zabaleta/z073/overview
2000-12-25,62,Agustin Calleri,ARG,24,633,17,https://www.atptour.com/en/players/agustin-calleri/c478/overview
2000-12-25,63,Juan Ignacio Chela,ARG,21,632,21,https://www.atptour.com/en/players/juan-ignacio-chela/c514/overview
2000-12-25,64,Slava Dosedel,CZE,30,619,23,https://www.atptour.com/en/players/slava-dosedel/d198/overview
2000-12-25,65,Davide Sanguinetti,ITA,28,609,34,https://www.atptour.com/en/players/davide-sanguinetti/s480/overview
2000-12-25,66,Jason Stoltenberg,AUS,30,606,15,https://www.atptour.com/en/players/jason-stoltenberg/s331/overview
2000-12-25,67,Chris Woodruff,USA,27,590,23,https://www.atptour.com/en/players/chris-woodruff/w212/overview
2000-12-25,68,Olivier Rochus,BEL,19,582,24,https://www.atptour.com/en/players/olivier-rochus/r397/overview
2000-12-25,69,Greg Rusedski,GBR,27,575,24,https://www.atptour.com/en/players/greg-rusedski/r237/overview
2000-12-25,70,Julien Boutter,FRA,26,575,27,https://www.atptour.com/en/players/julien-boutter/b599/overview
2000-12-25,71,Juan Balcells,ESP,25,566,23,https://www.atptour.com/en/players/juan-balcells/b487/overview
2000-12-25,72,Markus Hantschk,GER,23,562,27,https://www.atptour.com/en/players/markus-hantschk/h366/overview
2000-12-25,73,Karol Kucera,SVK,26,555,22,https://www.atptour.com/en/players/karol-kucera/k237/overview
2000-12-25,74,Christophe Rochus,BEL,22,540,30,https://www.atptour.com/en/players/christophe-rochus/r336/overview
2000-12-25,75,Magnus Larsson,SWE,30,540,16,https://www.atptour.com/en/players/magnus-larsson/l206/overview
2000-12-25,76,Bohdan Ulihrach,CZE,25,536,27,https://www.atptour.com/en/players/bohdan-ulihrach/u032/overview
2000-12-25,77,Jiri Vanek,CZE,22,532,29,https://www.atptour.com/en/players/jiri-vanek/v207/overview
2000-12-25,78,Martin Damm,CZE,28,530,23,https://www.atptour.com/en/players/martin-damm/d214/overview
2000-12-25,79,Alberto Martin,ESP,22,518,32,https://www.atptour.com/en/players/alberto-martin/m590/overview
2000-12-25,80,Mikael Tillstrom,SWE,28,518,18,https://www.atptour.com/en/players/mikael-tillstrom/t166/overview
2000-12-25,81,Paul Goldstein,USA,24,517,27,https://www.atptour.com/en/players/paul-goldstein/g333/overview
2000-12-25,82,Magnus Gustafsson,SWE,33,515,20,https://www.atptour.com/en/players/magnus-gustafsson/g182/overview
2000-12-25,83,Wayne Arthurs,AUS,29,513,26,https://www.atptour.com/en/players/wayne-arthurs/a202/overview
2000-12-25,84,Richard Fromberg,AUS,30,507,25,https://www.atptour.com/en/players/richard-fromberg/f164/overview
2000-12-25,85,Sergi Bruguera,ESP,29,504,21,https://www.atptour.com/en/players/sergi-bruguera/b350/overview
2000-12-25,86,Alexander Popp,GER,24,500,21,https://www.atptour.com/en/players/alexander-popp/p395/overview
2000-12-25,87,Nicolas Massu,CHI,21,496,29,https://www.atptour.com/en/players/nicolas-massu/m655/overview
2000-12-25,88,Guillermo Coria,ARG,18,492,18,https://www.atptour.com/en/players/guillermo-coria/c524/overview
2000-12-25,89,David Sanchez,ESP,22,490,21,https://www.atptour.com/en/players/david-sanchez/s677/overview
2000-12-25,90,Hyung-Taik Lee,KOR,24,484,21,https://www.atptour.com/en/players/hyung-taik-lee/l311/overview
2000-12-25,91,Ivan Ljubicic,CRO,21,484,27,https://www.atptour.com/en/players/ivan-ljubicic/l360/overview
2000-12-25,92,German Puentes,ESP,28,451,30,https://www.atptour.com/en/players/german-puentes/p272/overview
2000-12-25,93,Michel Kratochvil,SUI,21,440,29,https://www.atptour.com/en/players/michel-kratochvil/k319/overview
2000-12-25,94,Sargis Sargsian,ARM,27,433,29,https://www.atptour.com/en/players/sargis-sargsian/s545/overview
2000-12-25,95,Raemon Sluiter,NED,22,433,25,https://www.atptour.com/en/players/raemon-sluiter/s693/overview
2000-12-25,96,Michal Tabara,CZE,21,424,21,https://www.atptour.com/en/players/michal-tabara/t243/overview
2000-12-25,97,Justin Gimelstob,USA,23,420,21,https://www.atptour.com/en/players/justin-gimelstob/g354/overview
2000-12-25,98,Daniel Elsner,GER,21,412,22,https://www.atptour.com/en/players/daniel-elsner/e155/overview
2000-12-25,99,Felix Mantilla,ESP,26,410,17,https://www.atptour.com/en/players/felix-mantilla/m535/overview
2000-12-25,100,Fernando Meligeni,BRA,29,409,27,https://www.atptour.com/en/players/fernando-meligeni/m443/overview
2001-12-31,1,Lleyton Hewitt,AUS,20,4365,22,https://www.atptour.com/en/players/lleyton-hewitt/h432/overview
2001-12-31,2,Gustavo Kuerten,BRA,25,3855,21,https://www.atptour.com/en/players/gustavo-kuerten/k293/overview
2001-12-31,3,Andre Agassi,USA,31,3520,20,https://www.atptour.com/en/players/andre-agassi/a092/overview
2001-12-31,4,Yevgeny Kafelnikov,RUS,27,3090,28,https://www.atptour.com/en/players/yevgeny-kafelnikov/k267/overview
2001-12-31,5,Juan Carlos Ferrero,ESP,21,3040,23,https://www.atptour.com/en/players/juan-carlos-ferrero/f316/overview
2001-12-31,6,Sebastien Grosjean,FRA,23,2790,25,https://www.atptour.com/en/players/sebastien-grosjean/g379/overview
2001-12-31,7,Patrick Rafter,AUS,29,2785,18,https://www.atptour.com/en/players/patrick-rafter/r255/overview
2001-12-31,8,Tommy Haas,GER,23,2285,25,https://www.atptour.com/en/players/tommy-haas/h355/overview
2001-12-31,9,Tim Henman,GBR,27,2100,22,https://www.atptour.com/en/players/tim-henman/h336/overview
2001-12-31,10,Pete Sampras,USA,30,1940,18,https://www.atptour.com/en/players/pete-sampras/s402/overview
2001-12-31,11,Marat Safin,RUS,21,1920,25,https://www.atptour.com/en/players/marat-safin/s741/overview
2001-12-31,12,Goran Ivanisevic,CRO,30,1761,23,https://www.atptour.com/en/players/goran-ivanisevic/i034/overview
2001-12-31,13,Roger Federer,SUI,20,1745,23,https://www.atptour.com/en/players/roger-federer/f324/overview
2001-12-31,14,Andy Roddick,USA,19,1573,21,https://www.atptour.com/en/players/andy-roddick/r485/overview
2001-12-31,15,Guillermo Canas,ARG,24,1572,24,https://www.atptour.com/en/players/guillermo-canas/c433/overview
2001-12-31,16,Alex Corretja,ESP,27,1525,25,https://www.atptour.com/en/players/alex-corretja/c344/overview
2001-12-31,17,Arnaud Clement,FRA,24,1475,25,https://www.atptour.com/en/players/arnaud-clement/c487/overview
2001-12-31,18,Thomas Johansson,SWE,26,1375,25,https://www.atptour.com/en/players/thomas-johansson/j129/overview
2001-12-31,19,Carlos Moya,ESP,25,1310,24,https://www.atptour.com/en/players/carlos-moya/m605/overview
2001-12-31,20,Albert Portas,ESP,28,1220,29,https://www.atptour.com/en/players/albert-portas/p305/overview
2001-12-31,21,Jan-Michael Gambill,USA,24,1215,25,https://www.atptour.com/en/players/jan-michael-gambill/g352/overview
2001-12-31,22,Fabrice Santoro,FRA,29,1210,26,https://www.atptour.com/en/players/fabrice-santoro/s424/overview
2001-12-31,23,Nicolas Lapentti,ECU,25,1170,24,https://www.atptour.com/en/players/nicolas-lapentti/l290/overview
2001-12-31,24,Thomas Enqvist,SWE,27,1165,22,https://www.atptour.com/en/players/thomas-enqvist/e113/overview
2001-12-31,25,Hicham Arazi,MAR,28,1155,23,https://www.atptour.com/en/players/hicham-arazi/a226/overview
2001-12-31,26,Sjeng Schalken,NED,25,1140,28,https://www.atptour.com/en/players/sjeng-schalken/s572/overview
2001-12-31,27,Nicolas Escude,FRA,25,1130,24,https://www.atptour.com/en/players/nicolas-escude/e140/overview
2001-12-31,28,Andrei Pavel,ROU,27,1105,27,https://www.atptour.com/en/players/andrei-pavel/p280/overview
2001-12-31,29,Jiri Novak,CZE,26,1091,23,https://www.atptour.com/en/players/jiri-novak/n254/overview
2001-12-31,30,Tommy Robredo,ESP,19,1080,26,https://www.atptour.com/en/players/tommy-robredo/r419/overview
2001-12-31,31,Greg Rusedski,GBR,28,1075,25,https://www.atptour.com/en/players/greg-rusedski/r237/overview
2001-12-31,32,Bohdan Ulihrach,CZE,26,1055,27,https://www.atptour.com/en/players/bohdan-ulihrach/u032/overview
2001-12-31,33,Xavier Malisse,BEL,21,1045,24,https://www.atptour.com/en/players/xavier-malisse/m680/overview
2001-12-31,34,Andreas Vinciguerra,SWE,20,1025,27,https://www.atptour.com/en/players/andreas-vinciguerra/v250/overview
2001-12-31,35,Max Mirnyi,BLR,24,1015,26,https://www.atptour.com/en/players/max-mirnyi/m595/overview
2001-12-31,36,Dominik Hrbaty,SVK,23,1005,31,https://www.atptour.com/en/players/dominik-hrbaty/h377/overview
2001-12-31,37,Ivan Ljubicic,CRO,22,982,26,https://www.atptour.com/en/players/ivan-ljubicic/l360/overview
2001-12-31,38,Younes El Aynaoui,MAR,30,973,26,https://www.atptour.com/en/players/younes-el-aynaoui/e121/overview
2001-12-31,39,Marcelo Rios,CHI,26,965,25,https://www.atptour.com/en/players/marcelo-rios/r286/overview
2001-12-31,40,Albert Costa,ESP,26,960,24,https://www.atptour.com/en/players/albert-costa/c378/overview
2001-12-31,41,Alberto Martin,ESP,23,933,28,https://www.atptour.com/en/players/alberto-martin/m590/overview
2001-12-31,42,Nicolas Kiefer,GER,24,920,25,https://www.atptour.com/en/players/nicolas-kiefer/k316/overview
